Sample_ID,Fault_Type,Windmill,Resistance,Bus_Type,Split,V_A,V_B,V_C,I_A,I_B,I_C
4384,LLL,WM1,10,PCC_132kV,Train,0.36467062003895867,0.4089473027178246,0.4494527008767674,6.9687291296593346,8.542969638518752,6.788772892640234
4385,LL-G,WM3,50,PCC_132kV,Train,0.06660862427914563,0.16185016009943748,1.1645587617878053,6.2856597870635085,5.283823322055604,0.6040155192684696
4386,LL-G,WM1,10,Generator_690V,Train,0.08072178680503152,0.20473614421198422,1.2443229551068227,5.796620767783291,6.679309269921909,0.47918779550317325
4387,LL-G,WM2,10,Generator_690V,Train,0.16024321540428438,0.14246292156836965,1.2079091750423603,6.465051130959634,6.388323154927821,0.4338325234078027
4388,Normal,WM1,N/A,Generator_690V,Train,1.0013045525105417,1.0279069757259254,1.0207386445394395,0.3507537729994007,0.5884842582801159,0.4607770388655976
4389,LL-G,WM2,0.01,Collector_33kV,Train,0.1738557363908766,0.13332187613980817,1.2190809119549908,6.045137571901861,6.251587728499428,0.5262849205135794
4390,L-G,WM1,0.01,PCC_132kV,Train,0.12543816655246523,1.1547651699576809,1.2294723468052353,5.356191672433228,0.5813689967040728,0.32267614217375873
4391,LL-G,WM2,0.01,Collector_33kV,Validation,0.21782894342961392,0.07216195669413873,1.2720252661775076,6.480161109532848,5.679815127806068,0.6295516070761148
4392,LL-G,WM2,50,Collector_33kV,Train,0.18194622333742805,0.20504804741813146,1.2178283438788098,6.762378331909232,6.4055423067262325,0.49109275645456074
4393,LLL,WM2,10,Generator_690V,Train,0.3428236529748946,0.2995112274102485,0.413908398584255,4.588447115636903,5.828465402955164,6.756155986154121
4394,Normal,WM1,N/A,Generator_690V,Train,1.0258829510234562,0.8735219961152848,1.0802169554154297,0.3998685345802033,0.7051246943269464,0.667817992212487
4395,LL-G,WM1,0.01,PCC_132kV,Train,0.09031854553174784,0.19464115582784797,1.2035705926957656,6.273615915897485,5.3583741892008785,0.5446778183781193
4396,LL-G,WM1,10,Generator_690V,Train,0.1606522811037193,0.1514369220703401,1.1958705768445939,5.953270072129074,4.886176938746335,0.5257560431452393
4397,LLL-G,WM2,50,PCC_132kV,Validation,0.013837645878545555,-0.003319119206584012,0.01200629486052034,9.640841205682934,9.506263971911748,10.174953118281111
4398,LLL-G,WM3,0.01,Collector_33kV,Train,-0.005087377780362047,0.02049416501773514,0.008734311435514256,10.032740166499664,8.69571498368732,10.095019958268166
4399,LLL-G,WM2,50,PCC_132kV,Train,0.001614272298728644,0.02314036291751361,0.013930902583082126,10.8695654585597,8.52199024415618,12.191969156445442
4400,L-G,WM3,50,PCC_132kV,Test,0.018587297614241285,1.1890504477303574,1.0235997705489754,4.606169204094797,0.6606347039530311,0.3945800972217228
4401,LLL,WM1,10,PCC_132kV,Train,0.38286780513363855,0.31585801976762334,0.44999687611951467,5.752996851252313,7.041682976985623,7.012629930367899
4402,L-G,WM2,0.01,PCC_132kV,Train,0.011524488182376391,1.1182739338283028,1.1082902953063107,4.459027060410517,0.4774513329397881,0.6480492152669081
4403,L-G,WM1,0.01,PCC_132kV,Train,0.09678447749403771,1.182259174824045,1.1348456961443991,4.523515583246297,0.43904255602268716,0.5640746380998654
4404,LL-G,WM1,0.01,PCC_132kV,Train,0.18003637226440744,0.08353844727348138,1.1932671520109628,5.961586061705002,5.2188370654039,0.49019990777401884
4405,LL-G,WM2,10,PCC_132kV,Test,0.05628830006514354,0.0892736484455929,1.2156149682101802,4.521484124510559,5.539005981836793,0.4953175534588764
4406,LLL-G,WM3,10,Generator_690V,Test,0.0016714592735422027,-0.004502140814434932,0.0019225839281885571,11.38609590070579,9.089629821733062,11.690536275398426
4407,L-G,WM3,50,Collector_33kV,Train,0.039362969256259754,1.1921914387242811,1.173016390919074,6.001655940191023,0.5115435907401312,0.467453746825758
4408,LLL,WM3,0.01,Generator_690V,Train,0.4173739329024215,0.4902623331313649,0.41965921159677244,7.866168426825231,6.0385450530583045,6.327194154531199
4409,LLL,WM3,50,Generator_690V,Test,0.3897180928844479,0.47746979490427394,0.38143553810924563,6.528749635344879,8.00351438439974,7.376047411991273
4410,LL-G,WM3,50,Generator_690V,Train,0.14781832651309923,0.12264470356178551,1.2681661492058207,5.643602840084328,5.622581557954733,0.4001525371279758
4411,LLL,WM3,0.01,Generator_690V,Validation,0.21842305930377034,0.3714618770194908,0.4184707908124938,7.2026600940821,6.950736188356236,7.153593911821683
4412,L-G,WM1,50,Collector_33kV,Train,0.1324273373816499,1.1324332532272143,1.0674822747922734,4.836336279739282,0.4669446812633112,0.6246596314288653
4413,L-G,WM1,10,Generator_690V,Validation,0.10211315324824896,1.1508876273086641,1.1008953796599892,4.668678303085986,0.5663094021340344,0.5446860116396008
4414,Normal,WM3,N/A,PCC_132kV,Test,0.9637128093423267,0.9851696270465101,0.9857452871478993,0.40778110945683727,0.43061955820981773,0.49270305681187215
4415,LLL,WM3,50,Generator_690V,Test,0.3086410087756912,0.4499589583906869,0.5048542775603414,7.907077918952598,6.624949623632525,7.4019239871194555
4416,LLL-G,WM3,10,PCC_132kV,Test,-0.018960364583970206,0.0016962533832873892,0.009623687384888809,13.184571954601484,11.047160516835099,11.829881823732034
4417,L-G,WM3,0.01,Collector_33kV,Train,0.10826923845119316,1.1175739185247673,1.1565178601328554,4.920781677936383,0.5969767778003491,0.5232660091974419
4418,LLL,WM3,10,PCC_132kV,Train,0.38797634476848103,0.4516899947020875,0.41019091669548685,7.143587801395031,5.531990681503721,8.212942937807169
4419,LLL-G,WM2,0.01,Generator_690V,Validation,0.010120942166225413,-0.016269923014911977,-0.006508743287143567,10.925491592682254,10.500326619207103,10.396945610797264
4420,LLL,WM1,0.01,PCC_132kV,Test,0.442760042645978,0.4235545587797309,0.463508486378009,6.312479367792141,8.26102308687947,6.815857511859237
4421,L-G,WM2,0.01,Collector_33kV,Train,0.06466284091788235,1.2325819474342938,1.1542444120763333,4.841546475697149,0.6048083664571886,0.5225562017102418
4422,LLL,WM1,0.01,Generator_690V,Train,0.3547676646040239,0.39605373447203357,0.4595689859306935,6.991130634515461,5.937755829668421,7.08814032589716
4423,LLL,WM1,0.01,Collector_33kV,Train,0.4366535572482533,0.4313224085551275,0.42814348380994505,7.085545522310599,7.389406717724849,6.2116485551928715
4424,Normal,WM1,N/A,Generator_690V,Train,1.0093383382238539,1.012066096745839,1.0069322591855043,0.404538189804994,0.4900685662207968,0.48182664623840943
4425,LLL-G,WM3,50,Collector_33kV,Train,0.004978403180296548,0.005724012732166696,-0.004560234093190348,9.259723367536694,12.462187608542171,9.59462439825153
4426,L-G,WM1,0.01,PCC_132kV,Train,0.1870691827643353,1.1439864030337117,1.1688809203210047,5.783825179893752,0.551059267080439,0.5465238217214494
4427,LL-G,WM2,50,Generator_690V,Train,0.13322087280308875,0.19826128544333316,1.1694111869832915,6.466286760167671,5.782578215576955,0.4988911466496754
4428,LLL,WM1,10,Collector_33kV,Train,0.32519481687622265,0.4398994184050181,0.48283871847614845,6.673475545652123,7.7454228939884695,5.997860750609004
4429,LLL,WM1,50,Generator_690V,Train,0.4127784260646371,0.4321054603633854,0.29135377160206455,5.892017490595637,8.739117823702568,6.994067498759686
4430,Normal,WM2,N/A,Collector_33kV,Validation,0.9622308533823338,0.9424492958190247,0.9456936850409295,0.5518218950445412,0.47275730990691284,0.40586185138607345
4431,L-G,WM1,50,Collector_33kV,Validation,0.242129686400523,1.103898783741141,1.1721837863444058,4.492761254491849,0.52458223266753,0.5505692501297453
4432,LL-G,WM3,50,Collector_33kV,Train,0.11726534631271274,0.16451688176208185,1.1656271430664518,6.484940603507418,5.804783382690181,0.5653293963394331
4433,Normal,WM1,N/A,Generator_690V,Train,0.9694241098504026,1.019316165890578,0.9565869519200834,0.4493810938914664,0.3045406995516724,0.3105418849527697
4434,LLL-G,WM2,0.01,Generator_690V,Test,-0.020169513150384132,-0.041339146765690685,-0.0019047216403943865,11.323271631196285,9.282685399408912,8.511203755618494
4435,L-G,WM3,0.01,PCC_132kV,Train,0.08607076381216427,1.1142087043062625,1.166929721655793,5.590321615830224,0.5794426689250849,0.7195973052895956
4436,L-G,WM1,10,Generator_690V,Validation,0.11765196242075006,1.1563385300571056,1.1596827658315745,5.061046048225542,0.30370080923472786,0.4805107188327328
4437,LLL,WM2,10,Collector_33kV,Train,0.4131426021336708,0.32253328048503294,0.3081811106339633,6.715614151732178,6.558992606899943,7.0823361599857275
4438,L-G,WM3,50,PCC_132kV,Train,0.10487086715321564,1.1876665585889106,1.1527869886663182,5.603513256713843,0.5210570752333942,0.4835952811851796
4439,LLL,WM2,50,Collector_33kV,Train,0.423436947417333,0.501653382543042,0.48639132700448584,6.925748760379038,6.315613135519141,7.551520919194574
4440,Normal,WM3,N/A,PCC_132kV,Test,0.9296669451575889,0.9897764389506939,1.0048906646546654,0.482048542512752,0.4689603196244031,0.48399613264206554
4441,Normal,WM1,N/A,Generator_690V,Train,0.9538383376944548,1.0877737849157745,1.0551966773350954,0.5894232774500935,0.5881062187380666,0.5325485112324617
4442,Normal,WM1,N/A,Generator_690V,Train,0.9324157697191833,1.0786509862607427,0.9871859587874213,0.42336774752185735,0.5540589541812241,0.609958446432767
4443,LL-G,WM1,50,Generator_690V,Train,0.17493885258763361,0.07533214055591123,1.2642519947599014,5.6327161709497355,5.675080858854484,0.52957121181437
4444,L-G,WM2,0.01,Collector_33kV,Train,0.08701565682794657,1.0832086577424738,1.183238154486218,5.791309521867026,0.5052478057170451,0.3763106812429286
4445,L-G,WM1,10,PCC_132kV,Train,0.05839647661336017,1.2423830001471223,1.0380338666717885,5.042398816956547,0.5213080395971554,0.4948102613178982
4446,L-G,WM2,0.01,PCC_132kV,Validation,0.04575160062597614,1.1654337647027808,1.2272166743485617,4.842468195200417,0.49123764537457687,0.6862886899544819
4447,LL-G,WM2,0.01,PCC_132kV,Train,0.09251592367210379,0.17021059573001104,1.1716926530070724,6.082287308869368,4.941842613916911,0.5184180527636454
4448,LLL,WM3,0.01,Generator_690V,Train,0.3495859262452717,0.5201663834489151,0.36762869712769236,5.845454703949795,6.658179704447346,7.460281855795827
4449,L-G,WM3,50,PCC_132kV,Train,0.043220136723723795,1.1733227986484704,1.0397758974559836,5.033089415932552,0.5431855493461616,0.5984485002434656
4450,LL-G,WM1,0.01,PCC_132kV,Train,0.17084397560018247,0.10804267104145712,1.2108047433176352,5.905366788960256,6.096061683805324,0.5725011446220862
4451,LLL-G,WM2,10,Collector_33kV,Validation,-0.0033035452171056717,-0.0058507247049301644,-0.008147073020983083,9.618534530082917,11.223026101977561,8.805629996625392
4452,LLL-G,WM3,0.01,Collector_33kV,Train,-0.0021804903750760963,-0.017064521627729676,0.009376340080761355,9.160983917543598,12.229850604528432,11.21692197414521
4453,LLL-G,WM1,10,Collector_33kV,Train,0.014951163797838599,-0.0017616617866827125,0.005952578229419894,10.747379869717438,11.341551115224858,8.470885268711005
4454,LL-G,WM3,0.01,Generator_690V,Validation,0.17797455646044472,0.12388938867439273,1.1704101267592066,6.344801189354646,5.867662623274333,0.5194934910351883
4455,LLL,WM1,0.01,Generator_690V,Train,0.3226183471100251,0.3045402690850981,0.4055886035965838,6.265527008803665,6.529327143409274,7.203483680371806
4456,Normal,WM1,N/A,Generator_690V,Train,0.9512063373511334,0.9767097215440919,0.9882041735343938,0.4735454101295278,0.5619083169388011,0.27515034655003445
4457,Normal,WM1,N/A,Generator_690V,Train,1.052682089830392,0.9924581144216652,0.9796557377747812,0.5365759986092915,0.46244910193605004,0.3874903672976971
4458,LLL-G,WM1,50,PCC_132kV,Validation,0.023462505548674996,-0.015904098879058567,-0.03732332066334155,11.69648883384015,11.362847101659707,9.784595698604575
4459,LLL-G,WM1,0.01,PCC_132kV,Validation,-0.00016727554954675246,-0.038261560138777906,-0.004065579140609657,9.27336796651192,10.144960309291625,8.337761012503094
4460,Normal,WM1,N/A,Generator_690V,Train,0.9525300555584029,0.9963026217195804,0.9732621664577839,0.30584321993797786,0.43439027639943584,0.44192589094435497
4461,Normal,WM1,N/A,Generator_690V,Train,1.1316191032418694,0.9774170261920189,1.014748572785441,0.2615094491049418,0.626925567189862,0.4996519151426798
4462,LLL,WM2,10,Generator_690V,Train,0.4363025962358406,0.42554833883100407,0.4875289111040385,6.426519429709112,5.4931055691729345,8.347898928592604
4463,LLL,WM1,50,Generator_690V,Train,0.3236920644125895,0.5022861134642994,0.40998251156015664,5.511710521078494,8.30836138797199,6.750334968285193
4464,L-G,WM3,50,PCC_132kV,Train,0.12026200127745729,1.145140522808828,1.0960419091547753,4.952614663997434,0.44253970784659846,0.4456332256124672
4465,LL-G,WM1,10,Generator_690V,Train,0.2041881655130487,0.19858690062608525,1.116025777082177,7.10430738167295,5.651828207726308,0.5013915938851821
4466,LLL-G,WM2,10,Generator_690V,Test,-0.0336140412997023,-0.013077810241031962,0.00041422667469209664,10.378480204716306,10.277791499271352,9.883205553848468
4467,L-G,WM3,50,Generator_690V,Validation,0.07401627608981824,1.150962948367556,1.1386619601674928,4.171516772130636,0.612952342945363,0.5030041364521285
4468,Normal,WM1,N/A,Generator_690V,Train,1.0246658950440444,1.0097512492014062,0.9251371177410678,0.5346117328797723,0.450268285364233,0.4854966308471578
4469,LLL,WM1,50,Collector_33kV,Train,0.3614545152754702,0.4501140901161288,0.48448043840142896,7.102588537051839,6.665559760013546,6.848290522104746
4470,LLL,WM2,50,Collector_33kV,Train,0.4695841312579986,0.4506466397069166,0.3805880158621671,7.189565441335096,6.872260406258116,7.22659922762889
4471,LL-G,WM1,0.01,Generator_690V,Train,0.09382903686036975,0.1882752041890416,1.209911259664598,6.354234289000962,6.699010645686347,0.5735160406961032
4472,LLL,WM2,0.01,Generator_690V,Test,0.4084944474108315,0.3280740923727655,0.43079471674365283,6.564539218797868,7.501965771387493,6.052876568965611
4473,L-G,WM3,10,Collector_33kV,Train,-0.028914642507026522,1.1425858431036298,1.183630644554492,5.776240186892537,0.5473649777413474,0.3703561624415005
4474,LL-G,WM2,0.01,PCC_132kV,Train,0.07473828908227262,0.20465499414127117,1.2557583947013025,5.664911272715043,5.878917317722318,0.5136599618348968
4475,LLL-G,WM1,10,Collector_33kV,Test,0.01452231610937877,-0.00951345526112253,0.030602881996878585,10.547620371777716,8.894679019516252,8.726355094424644
4476,LLL-G,WM3,10,PCC_132kV,Train,0.04396145343055445,0.021304594294099713,-0.005734427112157193,8.861722886332535,6.793534877722907,10.796786523343684
4477,LLL,WM2,50,Generator_690V,Test,0.41843769959082405,0.4395547375983847,0.40290676040299783,5.90510771913496,8.1088766543438,7.550358690869321
4478,LLL,WM2,0.01,Collector_33kV,Train,0.4312367869618338,0.41195983489999766,0.47453168039569554,7.325589236436455,6.071546661946998,7.057156078870003
4479,LL-G,WM2,0.01,Collector_33kV,Train,0.16394518036695058,0.14884332404578937,1.1968972574103638,5.960790235954663,6.029265866228088,0.4763404705857558
4480,Normal,WM1,N/A,Generator_690V,Train,1.0092418061847437,0.9620858965556205,1.0640469788333364,0.5492014280566898,0.5294082038793214,0.48783113143127305
4481,LLL-G,WM2,50,Collector_33kV,Train,0.014358093484928447,-0.012821465772530374,0.0019289454414107327,8.282267014198784,10.245264219789263,9.7072697299494
4482,LLL,WM1,10,Generator_690V,Train,0.4294559829105669,0.43899258725231316,0.386919240653219,7.4368638029444405,7.286095310159187,7.072177701582396
4483,LLL,WM1,0.01,PCC_132kV,Test,0.3989358417431862,0.3482236624372222,0.35178483242679476,7.078865869705013,6.027372401103407,7.434239598808391
4484,LL-G,WM3,10,PCC_132kV,Train,0.13568643830661492,0.19415122789330935,1.1259170718371885,6.700964126551366,6.397925075891566,0.5468270255146934
4485,LLL-G,WM1,0.01,Generator_690V,Train,-0.005456192560209626,-0.016950493523692267,-0.0015352796740151688,8.31657513144467,8.848575750838096,9.029247146742629
4486,LLL,WM1,10,Generator_690V,Train,0.35492891447514985,0.3464254600778551,0.376619049312156,7.033249293793679,7.266918676437719,7.300725714549846
4487,LLL,WM2,0.01,Generator_690V,Train,0.5342028907683808,0.3928720656281264,0.37883736879104524,7.475154795430653,7.2337713011457,7.3288317751336125
4488,LLL-G,WM1,0.01,Collector_33kV,Train,0.00802073810100531,-0.02383784653821056,0.02644358064958,11.534619189862854,9.489899603043414,8.852403569726398
4489,LLL-G,WM2,50,Generator_690V,Train,0.01600506198499484,0.022850987626095276,-0.023896745060644355,9.443377341593592,9.00870751575314,10.160561927831449
4490,LLL-G,WM1,50,Collector_33kV,Train,0.0022600885575452755,-0.004460329896931326,-0.015698691386102758,9.24366605611428,10.388886367989157,10.060854547064462
4491,LLL,WM1,50,PCC_132kV,Train,0.3853682643652273,0.3810406697531808,0.3676424980706652,6.9236250661496594,6.621590376724113,6.688255142197799
4492,LLL,WM3,0.01,PCC_132kV,Train,0.41655232554853644,0.3921281395524937,0.3655638477218984,6.2657935662426665,7.186764419588955,8.255579399770403
4493,L-G,WM2,0.01,Generator_690V,Train,0.12224291102991612,1.2008897984517979,1.000236655460019,5.122892508690595,0.5150685857883861,0.40308806557016935
4494,L-G,WM3,0.01,Generator_690V,Train,0.09808693587679221,1.1496035706273313,1.148593783802908,4.418450407474473,0.43024834293638803,0.5149441152613717
4495,L-G,WM2,50,Generator_690V,Train,0.1673336500700573,1.1883525109246353,1.1896197519707867,3.9662383399007957,0.5815316885207905,0.4505545397179547
4496,L-G,WM1,10,Generator_690V,Train,0.11865611985455048,1.1283076238323713,1.1997259058014238,3.8362003835348255,0.5206659698494491,0.3955400210621582
4497,LL-G,WM3,0.01,Collector_33kV,Train,0.295132513124686,0.12069318681184714,1.2054535291525208,5.295661537807845,5.255069578886253,0.49647815944327783
4498,LLL-G,WM1,0.01,Collector_33kV,Train,0.026298697105131302,0.005446550690590169,-0.01703802890980562,10.382144516610273,9.760472679428501,9.337299284634659
4499,LLL,WM3,50,Collector_33kV,Train,0.42200695827562495,0.37602343019802204,0.4560858637947114,6.943772794665249,7.201429886937745,5.830275940166301
4500,L-G,WM1,50,PCC_132kV,Train,0.02606632018448514,1.1597820264156158,1.1151335170751269,5.3852402183437516,0.42445166064630835,0.5489840764737892
4501,L-G,WM1,50,Collector_33kV,Train,-0.011483832036499053,1.1098039827880288,1.1349582356522483,4.690511215796453,0.49433384575867617,0.4917749913346676
4502,LL-G,WM3,0.01,Collector_33kV,Train,0.17292492381214658,0.13712170326973533,1.1622024305677303,5.692471167255571,5.988694973166049,0.47184865428127976
4503,LL-G,WM1,50,Collector_33kV,Train,0.15290808558520907,0.13368533877976047,1.0690247458377118,6.354981966003355,6.3962739270083135,0.5155422225200744
4504,L-G,WM1,50,Generator_690V,Train,0.06402638078310313,1.2108264116274767,1.1191925935553686,4.772549665947433,0.5629082619241239,0.34324496283089606
4505,L-G,WM3,10,PCC_132kV,Train,0.06874462896531737,1.1083126379640442,1.1303662673236956,5.244077132269412,0.5551573538819825,0.2924853033832212
4506,L-G,WM3,0.01,Generator_690V,Validation,0.14715796005000834,1.1337510277869336,1.0984086724635782,4.741975921949111,0.5487008967808156,0.44299885014257456
4507,LLL-G,WM3,0.01,Generator_690V,Validation,-0.02264668437671177,-0.03087571456827651,0.0002802345388251638,11.560976503484326,11.508864549872426,9.618197796806417
4508,LL-G,WM1,50,Collector_33kV,Train,0.1413586022161792,0.15119325091122468,1.1959558139138229,6.647165626602696,5.954335548650544,0.5167090845920731
4509,L-G,WM1,50,Collector_33kV,Validation,0.09955645338552134,1.1342519793772627,1.105537391876454,5.273262208026757,0.5092531391741077,0.3411734856558472
4510,L-G,WM2,10,PCC_132kV,Validation,0.15668442490492546,1.1323024306163114,1.1717188461014183,5.047632032188358,0.6025819533301897,0.31310885935293464
4511,L-G,WM1,10,Generator_690V,Test,0.03375834721486827,1.1861247884721469,1.156580768663637,4.957935208425382,0.623779650381161,0.6128969201402086
4512,LLL,WM1,50,Collector_33kV,Test,0.37335247708813635,0.38994915049944257,0.4703909754744759,6.68635844495796,6.9346569124636295,6.45153569441687
4513,LLL-G,WM1,10,Generator_690V,Train,-0.008080598055609201,-0.03509684390744478,-0.029876282663919725,8.602360891011967,9.132173695774252,9.4085857044055
4514,Normal,WM1,N/A,Generator_690V,Train,0.9570821109909393,0.9434692332531237,0.966728885093527,0.706422013485241,0.5163334680677538,0.5408096058569944
4515,L-G,WM1,10,Collector_33kV,Train,0.1482632192190224,1.1341671117631678,1.1745793253795236,4.213624797154256,0.5737322615675541,0.4902289110134707
4516,LLL-G,WM2,0.01,Generator_690V,Test,0.009182389379575032,-0.018037514535785913,0.029303088759277146,7.7341778538138275,10.216689550021837,7.38533236024052
4517,Normal,WM3,N/A,PCC_132kV,Test,1.0350154939704497,1.0311355611950135,1.0360951742719071,0.515809487586681,0.6461717016257118,0.4096706889220891
4518,Normal,WM1,N/A,Generator_690V,Train,0.9712181086881113,1.0314764792110906,0.9365000701303062,0.5819739717258094,0.597141235767236,0.5934141442233695
4519,L-G,WM2,50,Collector_33kV,Train,0.13604945767154597,1.2196962265270535,1.1607007194850418,4.59013432178057,0.4412548725144293,0.4734553621774497
4520,LL-G,WM1,10,PCC_132kV,Test,0.08909690772802754,0.08567544568439607,1.2258842096944016,6.304483951136806,5.348328706657204,0.38963752760650155
4521,LLL-G,WM1,10,PCC_132kV,Validation,0.013966393904062669,0.03246447309427752,0.008310434136439579,11.77069236304542,9.770675786399138,9.9532455979707
4522,LLL,WM3,0.01,PCC_132kV,Train,0.3787155517797416,0.36669510430167634,0.41959637481612744,6.943747683429735,6.836320757485488,6.557998885732068
4523,LLL-G,WM1,0.01,Collector_33kV,Train,-0.010942729357813293,-0.021828150880904645,0.011707853299869677,10.616552976623412,9.64693316724722,8.133030476558664
4524,LLL,WM3,50,Collector_33kV,Train,0.47441163587488994,0.39758620942859346,0.3676335229145433,7.707413046572609,5.90850156665143,6.423458959775655
4525,Normal,WM1,N/A,Generator_690V,Train,1.0061004907322681,0.9597842120170004,1.0334420065273109,0.4804527356414026,0.3704741379332879,0.5433452441699481
4526,Normal,WM2,N/A,Collector_33kV,Validation,1.1280042269134398,1.04476777153813,1.0335972303907248,0.5297227221585087,0.381244683322496,0.46801677358719207
4527,L-G,WM2,0.01,Generator_690V,Train,-0.0009117055715598121,1.1090762456934915,1.1852169300573796,5.301267682793433,0.39419382827094823,0.4811594183849251
4528,LL-G,WM3,10,Collector_33kV,Validation,0.17819407764772988,0.13874975484383192,1.2588852739065959,5.696652542391347,5.758762277527363,0.5333230467300123
4529,L-G,WM2,0.01,Collector_33kV,Train,0.1661308920630386,1.1584688734971353,1.1939106999077496,4.658989092567975,0.4456060233028406,0.386216784920703
4530,LL-G,WM3,0.01,Collector_33kV,Train,0.1460427486864601,0.22258286507593694,1.287842736998107,6.268267650663196,6.094493322871823,0.684651284908517
4531,LL-G,WM2,50,Collector_33kV,Train,0.14608431582852824,0.09537359190942829,1.2325467838693254,6.20714638336829,4.946561054925434,0.40203888081914957
4532,LLL-G,WM2,10,Generator_690V,Test,-0.009053943822586622,-0.01252233878932963,0.042046059972282404,8.712756981503539,9.90759320837284,8.935124407126443
4533,LLL-G,WM2,0.01,Generator_690V,Train,-0.013331535785091083,0.00025825116457641557,-0.0068801648555892846,9.47403375275821,11.82459598407927,10.385020571800412
4534,LLL-G,WM2,10,Generator_690V,Train,-0.014892237156987776,-0.012503150509054551,0.01711957670303619,8.797160935990748,11.011704687156003,9.7124788170964
4535,LLL,WM2,50,Generator_690V,Test,0.363051124519402,0.32882183694818856,0.370798474526915,6.038337241163667,6.127427873630602,5.602720352751619
4536,LLL-G,WM1,10,Generator_690V,Train,0.010380168816725151,0.00956927800648964,0.011645671627445101,10.767931110049773,9.452432775678316,11.833630808649687
4537,L-G,WM2,50,Generator_690V,Test,0.10467292458831765,1.1112107005343699,1.0629141690066948,5.602684777892246,0.6953656747976723,0.5410976165014169
4538,LLL-G,WM3,0.01,PCC_132kV,Train,-0.0007500738653910596,-0.01662156297960945,0.030788069248201672,11.227394141122966,9.267093447116913,9.04325712080567
4539,LLL-G,WM1,0.01,Generator_690V,Validation,0.025945263574419477,-0.02202023452012824,0.013824865663605015,10.803138621272089,9.061184888940529,9.506572676363108
4540,Normal,WM1,N/A,Generator_690V,Train,0.9951970050137675,0.9684211135417334,1.0192101036002947,0.6667256841749534,0.5578909818069134,0.6600907991888916
4541,L-G,WM1,50,Collector_33kV,Train,0.1196022251934253,1.1710486391265733,1.1072845174792818,6.173200661996699,0.5281695913827353,0.4869299673267459
4542,L-G,WM3,10,PCC_132kV,Train,0.05675519437857887,1.1492025136511614,1.1384312021254979,5.328192650420661,0.7126441827526385,0.4242591344020588
4543,Normal,WM1,N/A,Generator_690V,Train,1.0574636663142838,1.0126582619018991,0.9502785739100104,0.28760071818743643,0.4935662352620834,0.6556416035571767
4544,LL-G,WM1,10,Collector_33kV,Train,0.15472216627493277,0.08353393590424837,1.2466783704302797,6.17541088351146,5.323669502449378,0.44974242763615124
4545,L-G,WM2,10,Generator_690V,Train,0.16376235064609862,1.142246897765076,1.1488661237256328,5.746415945682578,0.48798016564125635,0.4392371315475
4546,Normal,WM1,N/A,Generator_690V,Train,0.9648411787437057,1.0410172006306229,1.0124774094799038,0.5413616257571681,0.4544828216046236,0.5932895355193809
4547,LLL,WM3,0.01,Collector_33kV,Train,0.4206214922813824,0.4257052650414347,0.2963544350858448,7.1419795800148425,6.508620043941574,8.315244258070658
4548,LLL-G,WM1,0.01,PCC_132kV,Train,-0.021872624414819856,0.05435652754538337,-0.010183455170237355,10.199695702479003,10.13877604279221,10.194704993433707
4549,LLL,WM3,0.01,Generator_690V,Train,0.44479269507603625,0.41302717832289426,0.41898428556726547,5.997931641166163,6.193057631733787,7.514001546453524
4550,L-G,WM3,10,Collector_33kV,Validation,0.04070738353805651,1.2094237483251762,1.1164954713090982,5.360363619148034,0.47411863295070783,0.37725412867877045
4551,LL-G,WM2,10,Collector_33kV,Test,0.16106062649586228,0.0875655836168886,1.1357717274960966,5.95146316151883,6.986768447967554,0.7780026223238947
4552,LLL-G,WM2,0.01,Collector_33kV,Train,-0.003143941474256824,-0.018735210338431726,0.008480073391446023,10.453718319809568,8.180592699560496,9.955411495986537
4553,Normal,WM1,N/A,Generator_690V,Train,0.998250575475152,0.9983193717648143,0.9408471907632805,0.7135586730077366,0.6015627883994471,0.1981443229432207
4554,L-G,WM3,50,Generator_690V,Test,0.1416046009186973,1.1172829064472447,1.1956011835494151,4.732868988663906,0.4925943463355926,0.45937571270981653
4555,LLL-G,WM3,10,PCC_132kV,Train,0.014716634907214735,0.01590323998677226,-0.012936012466491419,9.109987604057418,9.741370367715971,11.25718446304688
4556,LLL-G,WM1,0.01,Collector_33kV,Train,0.006885307951548917,-0.018844751482945038,-0.009342282097404215,9.466996141349311,10.458480368397492,10.768137870921873
4557,L-G,WM1,10,PCC_132kV,Validation,0.14103037379543357,1.1793257578809,1.2489974184145298,5.1000758324037125,0.49078259199466967,0.4760372119217486
4558,L-G,WM2,10,Collector_33kV,Train,0.051291628591388895,1.1115520043662603,1.1593080977790866,6.006660473048721,0.42263490881322757,0.45677166708700356
4559,LL-G,WM2,0.01,PCC_132kV,Validation,0.0630372177041239,0.2830929722037321,1.2810912900773126,6.026497154092813,6.242295113842456,0.417786731167847
4560,LLL,WM3,0.01,PCC_132kV,Train,0.3892928705541805,0.33690857971284865,0.3658634890401945,6.265455458246033,6.541369494962589,6.494921025731892
4561,LLL-G,WM1,0.01,Generator_690V,Train,-0.021964194299135303,-0.030818940663177898,-0.0002722242406298539,10.007197247551208,9.129455365148196,11.665831839090064
4562,LL-G,WM3,0.01,PCC_132kV,Train,0.19185115031854658,0.17324259904351888,1.2633680090785775,5.546250069730621,6.7417352803581405,0.6286390077163001
